user_id,platform_id,session_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std
84df5c67036cb0251e472e3bb5943ed7,2,2,0.0002130909090909,0.000139,0.0001005,0.0001645,0.0002321889121148,0.0005652,0.000532,0.000399,0.00068,0.0002966592321165,0.000133125,0.00014,0.000119,0.000142,1.8512061705045948e-05,0.0005538333333333,0.0005255,0.00045675,0.0006857499999999,0.0002534872120377,0.0001285454545454,0.000111,8.950000000000001e-05,0.00014,6.915976234251189e-05,0.0001995384615384,0.000121,9.6e-05,0.000151,0.0002416031923715,0.000207125,0.0001605,0.00011325,0.00031275,0.0001274524421107,0.0001965,0.0001695,0.000144,0.00026325,7.61051903617618e-05
84df5c67036cb0251e472e3bb5943ed7,3,1,0.00020425,0.000178,0.00011025,0.00025775,0.0001413604814447,0.0004115,0.0004115,0.00041125,0.00041175,7.071067811865264e-07,0.0001384,0.000128,0.00012,0.00015675,2.2539841269282365e-05,0.000664,0.0007215,0.0004755,0.000936,0.0003279603634587,0.0001727272727272,0.000145,0.0001195,0.000204,8.867704427763805e-05,0.000174909090909,0.000141,0.0001115,0.000185,0.0001186013950554,0.0001192,0.000121,8.1e-05,0.000153,3.7844418346699424e-05,0.00027175,0.0002235,0.00017875,0.000244,0.0001859022400541
84df5c67036cb0251e472e3bb5943ed7,3,2,0.0003608,0.000318,0.000105,0.00042,0.000333431702152,0.0003656666666666,0.00027,0.0002379999999999,0.0004455,0.000223428586652,0.0001405,0.0001415,0.000138,0.000142,1.30958008537088e-05,0.000517125,0.000525,0.0002575,0.00077075,0.0003167659963262,0.0002555454545454,0.000121,9.25e-05,0.0001799999999999,0.000306336535084,0.000187,0.000161,0.000102,0.000169,0.0001237406562129,0.00018,0.000182,0.0001605,0.0002005,4.0037482438335215e-05,0.0002565714285714,0.000216,0.000155,0.0003199999999999,0.0001292308749781
8b51150f8620aa5da990ec45e86ae9c1,1,1,0.0001004902609868,6.461666666666666e-05,3.282083333333333e-05,0.0001164479166666,0.0001250641195581,0.0002716328019585,0.000202425,0.0001327041666666,0.0003469708333333,0.0002143607789553,8.792909526853384e-05,6.819583333333334e-05,4.888124999999999e-05,9.989375e-05,8.162821337534548e-05,0.0002561209520252,0.0001909133333333,0.0001165870833333,0.0003421704166666,0.0002132185388413,9.240071893028444e-05,6.176041666666666e-05,3.338020833333333e-05,0.0001022333333333,0.0001087403136106,8.832635593021817e-05,6.17e-05,3.686041666666667e-05,9.962083333333333e-05,9.681267002763053e-05,0.0001248696033496,0.0001015166666666,6.853749999999999e-05,0.0001500604166666,9.630081056729034e-05,0.0001318157653182,0.0001006916666666,7.193541666666667e-05,0.0001511770833333,0.0001074576906118
8b51150f8620aa5da990ec45e86ae9c1,1,2,0.0001004902609868,6.461666666666666e-05,3.282083333333333e-05,0.0001164479166666,0.0001250641195581,0.0002716328019585,0.000202425,0.0001327041666666,0.0003469708333333,0.0002143607789553,8.792909526853384e-05,6.819583333333334e-05,4.888124999999999e-05,9.989375e-05,8.162821337534548e-05,0.0002561209520252,0.0001909133333333,0.0001165870833333,0.0003421704166666,0.0002132185388413,9.240071893028444e-05,6.176041666666666e-05,3.338020833333333e-05,0.0001022333333333,0.0001087403136106,8.832635593021817e-05,6.17e-05,3.686041666666667e-05,9.962083333333333e-05,9.681267002763053e-05,0.0001248696033496,0.0001015166666666,6.853749999999999e-05,0.0001500604166666,9.630081056729034e-05,0.0001318157653182,0.0001006916666666,7.193541666666667e-05,0.0001511770833333,0.0001074576906118
8b51150f8620aa5da990ec45e86ae9c1,2,1,0.0001004902609868,6.461666666666666e-05,3.282083333333333e-05,0.0001164479166666,0.0001250641195581,0.0002716328019585,0.000202425,0.0001327041666666,0.0003469708333333,0.0002143607789553,8.792909526853384e-05,6.819583333333334e-05,4.888124999999999e-05,9.989375e-05,8.162821337534548e-05,0.0002561209520252,0.0001909133333333,0.0001165870833333,0.0003421704166666,0.0002132185388413,9.240071893028444e-05,6.176041666666666e-05,3.338020833333333e-05,0.0001022333333333,0.0001087403136106,8.832635593021817e-05,6.17e-05,3.686041666666667e-05,9.962083333333333e-05,9.681267002763053e-05,0.0001248696033496,0.0001015166666666,6.853749999999999e-05,0.0001500604166666,9.630081056729034e-05,0.0001318157653182,0.0001006916666666,7.193541666666667e-05,0.0001511770833333,0.0001074576906118
8b51150f8620aa5da990ec45e86ae9c1,2,2,0.0001004902609868,6.461666666666666e-05,3.282083333333333e-05,0.0001164479166666,0.0001250641195581,0.0002716328019585,0.000202425,0.0001327041666666,0.0003469708333333,0.0002143607789553,8.792909526853384e-05,6.819583333333334e-05,4.888124999999999e-05,9.989375e-05,8.162821337534548e-05,0.0002561209520252,0.0001909133333333,0.0001165870833333,0.0003421704166666,0.0002132185388413,9.240071893028444e-05,6.176041666666666e-05,3.338020833333333e-05,0.0001022333333333,0.0001087403136106,8.832635593021817e-05,6.17e-05,3.686041666666667e-05,9.962083333333333e-05,9.681267002763053e-05,0.0001248696033496,0.0001015166666666,6.853749999999999e-05,0.0001500604166666,9.630081056729034e-05,0.0001318157653182,0.0001006916666666,7.193541666666667e-05,0.0001511770833333,0.0001074576906118
8b51150f8620aa5da990ec45e86ae9c1,3,1,0.0001004902609868,6.461666666666666e-05,3.282083333333333e-05,0.0001164479166666,0.0001250641195581,0.0002716328019585,0.000202425,0.0001327041666666,0.0003469708333333,0.0002143607789553,8.792909526853384e-05,6.819583333333334e-05,4.888124999999999e-05,9.989375e-05,8.162821337534548e-05,0.0002561209520252,0.0001909133333333,0.0001165870833333,0.0003421704166666,0.0002132185388413,9.240071893028444e-05,6.176041666666666e-05,3.338020833333333e-05,0.0001022333333333,0.0001087403136106,8.832635593021817e-05,6.17e-05,3.686041666666667e-05,9.962083333333333e-05,9.681267002763053e-05,0.0001248696033496,0.0001015166666666,6.853749999999999e-05,0.0001500604166666,9.630081056729034e-05,0.0001318157653182,0.0001006916666666,7.193541666666667e-05,0.0001511770833333,0.0001074576906118
8b51150f8620aa5da990ec45e86ae9c1,3,2,0.0001004902609868,6.461666666666666e-05,3.282083333333333e-05,0.0001164479166666,0.0001250641195581,0.0002716328019585,0.000202425,0.0001327041666666,0.0003469708333333,0.0002143607789553,8.792909526853384e-05,6.819583333333334e-05,4.888124999999999e-05,9.989375e-05,8.162821337534548e-05,0.0002561209520252,0.0001909133333333,0.0001165870833333,0.0003421704166666,0.0002132185388413,9.240071893028444e-05,6.176041666666666e-05,3.338020833333333e-05,0.0001022333333333,0.0001087403136106,8.832635593021817e-05,6.17e-05,3.686041666666667e-05,9.962083333333333e-05,9.681267002763053e-05,0.0001248696033496,0.0001015166666666,6.853749999999999e-05,0.0001500604166666,9.630081056729034e-05,0.0001318157653182,0.0001006916666666,7.193541666666667e-05,0.0001511770833333,0.0001074576906118
8d46f2f2b4385ddb9822fa37d9b3bd71,1,1,5.58e-05,5.4e-05,3.175e-05,8.9e-05,3.6184097182172294e-05,0.00050775,0.0004185,0.00025025,0.000676,0.0003619321989912,0.000129125,0.000124,8.7e-05,0.00013575,0.0001219009404627,9.01818181818182e-05,4.1e-05,2.35e-05,0.0001155,0.0001246625991882,0.0001154615384615,7e-05,5.5e-05,0.000144,0.0001175355374518,4.2444444444444445e-05,4.7e-05,1e-05,7.1e-05,4.2166666666666664e-05,3.625e-05,4.0999999999999994e-05,2.8249999999999995e-05,4.9e-05,2.0548722588034516e-05,0.0001010666666666,0.000118,6.35e-05,0.0001385,4.721299256207624e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,1,2,6.811111111111111e-05,2.5e-05,-4.5e-06,8.25e-05,0.0001525711267506,0.0002172222222222,0.000149,0.000123,0.000166,0.0001949998575498,0.0001298333333333,0.000134,0.00012575,0.0001574999999999,5.0500145602585674e-05,8.142857142857145e-05,4.1e-05,2.6e-05,7.500000000000001e-05,0.0001003840245305,5.3333333333333326e-05,3.25e-05,-1.05e-05,0.000104,9.129439559286575e-05,5.1846153846153845e-05,4.2e-05,1e-05,8.8e-05,5.852612828735293e-05,0.0001029411764705,4.9e-05,8e-06,6.4e-05,0.0001646255108527,0.0002128333333333,0.000132,0.0001022499999999,0.0001639999999999,0.0002419143787927
8d46f2f2b4385ddb9822fa37d9b3bd71,2,1,5e-05,4.1e-05,3.4e-05,6.9e-05,4.791137651956995e-05,0.0003202,0.000129,0.000114,0.000655,0.0003403082426271,0.0001117272727272,0.000123,0.000115,0.000129,3.5250789804175765e-05,3.233333333333333e-05,5.3e-05,-6.7500000000000014e-06,6.1000000000000005e-05,4.531077870293852e-05,5.225e-05,5.9e-05,2.125e-05,9e-05,6.367822757164859e-05,0.0001346428571428,8.7e-05,7.35e-05,0.000103,0.000191980610857,0.0001606363636363,6.1e-05,4.4e-05,0.000187,0.0002096565156284,0.0001503333333333,0.000138,0.000115,0.000154,9.802933234496704e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,2,2,3.373684210526316e-05,2.6e-05,-4.5e-06,7.25e-05,5.099764929796401e-05,0.000393,0.000393,0.0002585,0.0005275,0.0003804234482783,0.00014375,0.0001215,0.0001145,0.0001329999999999,0.0001327561845845,-8.2e-06,0.0,-3.2e-05,0.0,4.688496560732449e-05,0.0001271428571428,7.3e-05,6.2e-05,0.0001284999999999,0.0001316477985275,9.566666666666666e-05,7.3e-05,4.3e-05,0.00011175,0.0001043389000354,5.027272727272727e-05,4.6e-05,1.2e-05,5.4999999999999995e-05,5.757098385313718e-05,0.000101909090909,9.9e-05,5.85e-05,0.000159,6.328578757581285e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,3,1,3.19e-05,2.25e-05,2e-06,4.125e-05,5.389382566161402e-05,0.0002366,0.0001715,0.000129,0.00021825,0.0002342131982238,0.000165,0.000136,0.00012375,0.0001415,0.0001728200486944,7.266666666666667e-05,4.8e-05,-1.525e-05,0.0001405,0.0001068488028321,0.0001512,9.7e-05,1.7e-05,0.000152,0.0002071670823272,4.825e-05,5.1500000000000005e-05,1.4e-05,8.750000000000001e-05,4.1129783501850474e-05,5.670000000000001e-05,2.45e-05,7.25e-06,5.275e-05,9.921922976699405e-05,0.0001102727272727,0.000119,7.65e-05,0.0001465,4.469248462345971e-05
8d46f2f2b4385ddb9822fa37d9b3bd71,3,2,7.835714285714285e-05,4.25e-05,3.2e-05,6.175e-05,0.0001382654120733,0.0004313333333333,0.000472,0.0003065,0.0005765,0.000272287225799,0.000114909090909,0.000124,0.0001154999999999,0.0001329999999999,4.0188193652998506e-05,0.0001632,5.8e-05,2.8e-05,0.000111,0.0002533193636499,0.00014,9.9e-05,6e-05,0.0001605,0.0001491565173455,3.518181818181818e-05,3.9e-05,2.5e-05,4.85e-05,2.6869381019361732e-05,2.0222222222222225e-05,1.5e-05,0.0,2.9e-05,2.4575281167149328e-05,8.963636363636365e-05,9.7e-05,7.45e-05,0.000111,4.354600493104442e-05
95fd030c8a8a3be5d8da084097b89e31,1,1,0.0001610454545454,0.0001305,0.0001105,0.00020775,7.553710994176953e-05,0.0003961999999999,0.000348,0.000295,0.000367,0.0001748190493052,0.0001376666666666,0.000138,0.00013,0.00014,1.556438241627338e-05,0.0003841428571428,0.0002515,0.00019125,0.000634,0.0002740229797053,0.00012575,0.000117,0.000107,0.00012875,3.171187249505864e-05,0.0001084285714285,0.000106,9.325e-05,0.0001155,2.77120198461975e-05,6.3e-05,6.3e-05,6.3e-05,6.3e-05,0.0,0.0002034,0.000186,0.000145,0.0002695,8.009605344695692e-05
95fd030c8a8a3be5d8da084097b89e31,1,2,0.0002185714285714,0.0001235,9.6e-05,0.0001965,0.0002139905512959,0.0003143333333333,0.0002755,0.0002415,0.00030875,0.0002558543856701,0.000135,0.0001215,0.000117,0.00012625,5.478268756772395e-05,0.0003780999999999,0.0002255,0.00012275,0.0006115,0.0003090542742698,0.0001282857142857,0.000132,0.0001209999999999,0.0001355,1.5797829869049372e-05,0.0001688999999999,0.0001515,9.825e-05,0.0002367499999999,8.874989827850196e-05,0.0002065,0.0002065,0.00016125,0.00025175,0.0001279863273947,0.0002105714285714,0.00021,0.000145,0.000242,9.374585705131568e-05
95fd030c8a8a3be5d8da084097b89e31,2,1,0.0001340499999999,0.000128,0.00011075,0.0001515,3.2105869278143884e-05,0.0003329999999999,0.0003019999999999,0.000258,0.00041275,0.0001055821954687,0.0001285555555555,0.00013,0.000111,0.000137,2.219859855436324e-05,0.0004344117647058,0.000279,0.000143,0.00078,0.0003143956621089,0.0001392,0.0001394999999999,0.0001155,0.00015325,3.2597886775406496e-05,0.0001685833333333,0.0001355,9.6e-05,0.00018075,0.0001283336973627,0.0003345,0.0003345,0.00032175,0.00034725,3.606244584051396e-05,0.0002678,0.000175,0.0001465,0.0002225,0.0002613961659159
95fd030c8a8a3be5d8da084097b89e31,2,2,0.000148294117647,0.00013,9.6e-05,0.000184,8.315254408757013e-05,0.000381,0.0002505,0.00022775,0.00040375,0.0003020938044162,0.000126909090909,0.00013,0.000123,0.0001385,1.6220077345404648e-05,0.0002723333333333,0.000196,0.000168,0.000312,0.0002175296566336,0.0001472727272727,0.000109,8.45e-05,0.000121,0.0001228512034203,0.000140909090909,0.000106,8.999999999999999e-05,0.0001215,0.0001279511270332,0.00018,0.00018,0.00018,0.00018,0.0,0.0001844999999999,0.000186,0.00012875,0.000217,7.135194461260323e-05
95fd030c8a8a3be5d8da084097b89e31,3,1,0.0001527,0.000136,0.00010875,0.000164,7.697579934116e-05,0.0003023333333333,0.00028,0.0002219999999999,0.0003715,0.0001507459231068,0.0001281111111111,0.000132,0.000118,0.000138,1.7709068612185994e-05,0.0003533999999999,0.0002165,0.0001419999999999,0.0005549999999999,0.0002674805081164,0.0001217777777777,0.000121,0.000107,0.000139,2.536620674134082e-05,0.0001968666666666,0.000149,0.0001255,0.0001815,0.0001810934512765,0.000113,0.000113,0.000113,0.000113,0.0,0.0003235,0.0002415,0.0001605,0.000434,0.0002221235177617
95fd030c8a8a3be5d8da084097b89e31,3,2,0.0001504736842105,0.000142,0.0001005,0.000171,8.812451318765627e-05,0.0004441999999999,0.00054,0.000272,0.00055,0.0001689532479711,0.0001409999999999,0.000143,0.000139,0.000147,1.2369316876852982e-05,0.0003151999999999,0.000172,0.0001305,0.0004632499999999,0.0002903659759682,0.0001016666666666,0.0001025,7.65e-05,0.00011875,2.900804486115303e-05,0.0001470833333333,0.000145,0.0001185,0.00017975,4.828976615341511e-05,0.000222,0.000222,0.000222,0.000222,0.0,0.000224,0.00016,0.000122,0.000213,0.0001678228232392
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,1,1,8.384615384615386e-06,7e-06,-2.2e-05,1.975e-05,4.27953987461988e-05,0.0002041999999999,0.000103,6.9e-05,0.000252,0.0002059959546528,2.8833333333333337e-05,-1.5e-05,-4.7e-05,7.75e-06,0.0001893245859643,0.000281375,0.0001315,3.2250000000000005e-05,0.000369,0.0003561261714617,7.06923076923077e-05,1.9e-05,-1.8e-05,5.6e-05,0.0001853174684226,6.142857142857142e-05,9e-06,-2e-05,3.85e-05,0.0001804252912268,5.739130434782609e-06,-1.8e-05,-3.7000000000000005e-05,1.3e-05,9.812478946882076e-05,5.89e-05,5e-06,-2.6e-05,1.325e-05,0.0001809041796704
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,1,2,-6.923076923076923e-06,-3e-06,-4.05e-05,1.5e-05,4.8715437452144946e-05,0.0002430869565217,0.000138,7.950000000000001e-05,0.000309,0.0002483000225247,2.06551724137931e-05,-3e-05,-5.6e-05,5e-05,0.0001418458106189,0.0001685625,0.000113,5.925e-05,0.0002195,0.0001851042836709,8.3125e-06,1.5e-06,-7.499999999999999e-06,1.6e-05,6.577306312871049e-05,-1.78e-05,-8e-06,-3.4750000000000004e-05,7.5e-07,4.066885240027748e-05,-2.4e-05,-3.95e-05,-6.625e-05,-1.025e-05,7.07712613182175e-05,1.342857142857143e-05,-1e-06,-8e-06,1e-05,4.92167218969906e-05
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,2,1,0.0001018461538461,1.35e-05,-7.5e-07,6.974999999999999e-05,0.000200024137005,0.0002753125,0.0001495,5.9e-05,0.00050875,0.0002943967207131,7.439999999999999e-05,1e-06,-1.475e-05,5.7e-05,0.0001714966318527,0.000112,4.1e-05,6.75e-06,0.00015525,0.0001530359434904,2.262499999999999e-05,3.5e-06,-4.05e-05,3.325e-05,0.0001097021128849,3.6500000000000006e-05,-5.1e-05,-6.75e-05,0.00011175,0.0001698385788245,3.937499999999999e-06,-1.85e-05,-4.85e-05,1.85e-05,9.374822220536592e-05,8.858333333333332e-05,5e-06,-5e-06,0.00010725,0.0002307452189333
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,2,2,-1.5272727272727273e-05,-8.5e-06,-3.4e-05,-2.25e-06,3.1405461790953345e-05,0.00020155,0.0001325,3.4e-05,0.00026725,0.0002244826742816,7.626923076923076e-05,1.2e-05,-1.875e-05,5.9999999999999995e-05,0.0002076293924649,0.0001713076923076,7.4e-05,9e-06,0.000243,0.0002316172793695,8.875e-06,4.5e-06,-4.25e-06,2.0750000000000003e-05,3.2046562106677574e-05,8.000000000000005e-07,-2.1e-05,-4.7e-05,-6e-06,7.403512679802743e-05,1.795238095238095e-05,-1.1e-05,-5.2e-05,3.3e-05,0.0001634590089871,2.266666666666667e-05,-2e-06,-2e-06,3.5000000000000004e-05,4.2723919920032305e-05
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,3,1,2.5185185185185187e-05,-2e-06,-1.95e-05,1.3e-05,0.0001145969650011,0.0001585238095238,9.1e-05,5.6e-05,0.000205,0.0001797686343741,1.6599999999999997e-05,-3e-06,-3.4e-05,1.5e-05,0.0001087811258138,0.0002479375,0.0001995,5.85e-05,0.0002602499999999,0.0002552328267157,0.0001192222222222,0.000149,1.3e-05,0.000208,0.0001098803642351,6.65e-05,-7.499999999999999e-06,-1.7500000000000002e-05,0.0001645,0.0001258137512357,6.790476190476192e-05,-2e-06,-4.5e-05,6.7e-05,0.0002378177673686,0.0002068181818181,0.00011,5.5e-06,0.0002405,0.0002791611785982
9e63a1c1f3ccd5fc9bd3bc6bc58b261f,3,2,5.455172413793102e-05,6e-06,-1.2e-05,7.1e-05,0.0001563166626267,0.0001557058823529,6.9e-05,1.7e-05,0.000119,0.0002029053858039,-1.2307692307692308e-05,-9e-06,-2.625e-05,-2e-06,4.6914193358316824e-05,0.0002464166666666,8.75e-05,9.75e-06,0.00031075,0.000358290501316,2.391666666666667e-05,1.7e-05,-5e-06,4.95e-05,6.823150209974774e-05,3.428571428571427e-06,-2e-06,-2.4e-05,0.0,5.358748965588002e-05,-2.6047619047619047e-05,-6.1e-05,-7.1e-05,-1.3e-05,0.0001493932649721,5.533333333333332e-05,3.1e-05,2.0000000000000003e-06,0.00012675,9.642544615746752e-05
acc53f18cc2c6d28c1f83a71798f2ceb,1,1,0.0001681739130434,0.000109,9.6e-05,0.0001815,0.0001805709762679,0.0004741,0.000364,0.000293,0.000612,0.0002435060802343,0.0001563571428571,0.000132,0.0001215,0.0001397499999999,0.0001008308615323,0.0004734285714285,0.00021,0.000141,0.0008605,0.000402928801462,0.000107,0.000108,9.15e-05,0.0001145,2.8786570943178815e-05,0.0002016249999999,0.00013,7.975e-05,0.00016475,0.0002581256269449,0.0002298333333333,0.000186,9.725e-05,0.00032125,0.0001798948767104,0.0004283333333333,0.000379,0.00021925,0.00066025,0.0002603448994443
acc53f18cc2c6d28c1f83a71798f2ceb,1,2,0.0001873999999999,0.0001599999999999,9.475e-05,0.0002205,0.0001249022354525,0.0004314999999999,0.0004179999999999,0.0003599999999999,0.0004895,0.0001593685456209,0.0001926,0.000134,0.00012175,0.00015675,0.0001858142441615,0.000319,0.000211,0.000185,0.00031,0.0002607063482157,0.0001961111111111,0.000109,7.4e-05,0.000139,0.0002536870337859,0.0002316666666666,0.0001455,0.0001155,0.00031225,0.0001663464803208,0.0001686,0.00014,0.000138,0.000171,6.108436788573654e-05,0.0001858888888888,0.000188,0.000156,0.000209,4.5870590917396205e-05
acc53f18cc2c6d28c1f83a71798f2ceb,2,1,0.0001963846153846,0.000129,9.7e-05,0.000176,0.0002447858038032,0.0004454285714285,0.000357,0.000256,0.000543,0.0002997570444781,0.0001765,0.000126,0.00011975,0.000144,0.0001352521454807,0.0003350999999999,0.0002179999999999,0.000157,0.0004305,0.0002706734194559,8.416666666666668e-05,8.6e-05,7.025e-05,0.0001055,2.471773991825844e-05,0.000114,0.0001095,9.825e-05,0.000134,2.5828494170414025e-05,0.0002513333333333,0.000227,0.0001864999999999,0.000304,0.0001193747600346,0.00029675,0.0001705,0.00015975,0.0003,0.0002594889207654
acc53f18cc2c6d28c1f83a71798f2ceb,2,2,0.0001252,0.0001135,9.85e-05,0.00013475,5.5118628048008744e-05,0.0006075999999999,0.000693,0.000541,0.000743,0.0001985139793566,0.00019275,0.0001365,0.0001235,0.0001542499999999,0.0001609540750826,0.0004912222222222,0.00052,0.000158,0.00079,0.0003165781016502,0.0001722,0.000111,0.000101,0.000158,0.0001299065048409,0.000135,0.000134,0.00011025,0.000158,4.092540639857947e-05,0.0004276666666666,0.000251,0.0001805,0.0005865,0.0004338713326936,0.000178,0.000168,0.000166,0.000212,3.6551333764994134e-05
acc53f18cc2c6d28c1f83a71798f2ceb,3,1,0.0002002272727272,0.00012,8.875e-05,0.000186,0.0002076595042298,0.0004001666666666,0.000329,0.00026775,0.000403,0.000219555384053,0.0001381428571428,0.00014,0.0001355,0.000148,1.9038807485664393e-05,0.000451875,0.000391,0.00017125,0.00066025,0.000330441884884,0.000234,0.000107,9.9e-05,0.000206,0.0002488553796886,0.0001085,9.1e-05,8.925e-05,0.00010725,6.381265983764942e-05,0.0002594,0.000217,0.000182,0.000217,0.0001662236445274,0.0002905,0.0002545,0.0001525,0.0003925,0.0002017167981767
acc53f18cc2c6d28c1f83a71798f2ceb,3,2,0.0001653888888888,0.0001405,8.475e-05,0.00019075,0.000128661497915,0.0002994999999999,0.000273,0.000211,0.0003615,0.0001654196683186,0.0001215,0.0001255,0.00011025,0.00013925,2.448906461493141e-05,0.0003951666666666,0.0001935,0.000163,0.00058175,0.0003525413794754,0.0001088571428571,8.9e-05,8.549999999999999e-05,0.000118,3.7342685903349135e-05,0.0002431666666666,0.0001615,0.0001274999999999,0.00022425,0.0002398661874437,0.00035325,0.0002895,0.000185,0.00045775,0.0002488203836773,0.0002418571428571,0.000178,0.000144,0.00025,0.0001750413556576
b44b02731b8c4f09aba75188a01fd0e4,1,1,0.000106,5.4999999999999995e-05,1.975e-05,0.000137,0.0001597273412081,0.0003582857142857,0.000296,0.000128,0.0005465,0.0002746717521489,0.0001195454545454,0.000114,0.0001085,0.00013,2.639455866789076e-05,0.0003518333333333,0.0003135,0.000189,0.00048575,0.0002332758154215,5.98e-05,4.6e-05,1.6e-05,7.4e-05,6.366474691695554e-05,7.45e-05,7e-05,3.4750000000000004e-05,8.325e-05,6.308239761525309e-05,0.000142,0.0001455,0.000106,0.00017975,5.649188732316644e-05,0.0001034,0.000102,8.5e-05,0.000113,2.094012628636439e-05
